タイトル,メモ,URL,コメント
カトリック聖ドミニコの宣教修道女会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%81%96%E3%83%89%E3%83%9F%E3%83%8B%E3%82%B3%E3%81%AE%E5%AE%A3%E6%95%99%E4%BF%AE%E9%81%93%E5%A5%B3%E4%BC%9A/data=!4m2!3m1!1s0x6000f0fd087a039d:0x175f7647f3eb5a6a,
カルメル会修道院,,https://www.google.com/maps/place/%E3%82%AB%E3%83%AB%E3%83%A1%E3%83%AB%E4%BC%9A%E4%BF%AE%E9%81%93%E9%99%A2/data=!4m2!3m1!1s0x6000f3cef25c7e31:0xecd6844d847f0768,
コンベンツァル・フランシスコ会,,https://www.google.com/maps/place/%E3%82%B3%E3%83%B3%E3%83%99%E3%83%B3%E3%83%84%E3%82%A1%E3%83%AB%E3%83%BB%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B7%E3%82%B9%E3%82%B3%E4%BC%9A/data=!4m2!3m1!1s0x6000f3c5d9e3ca0d:0xa9794752004e54d3,
カトリック聖母献身宣教会伊丹支部,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%81%96%E6%AF%8D%E7%8C%AE%E8%BA%AB%E5%AE%A3%E6%95%99%E4%BC%9A%E4%BC%8A%E4%B8%B9%E6%94%AF%E9%83%A8/data=!4m2!3m1!1s0x6000f1b298f084e5:0x3dbf10f8c7e14568,
聖母被昇天修道院,,https://www.google.com/maps/place/%E8%81%96%E6%AF%8D%E8%A2%AB%E6%98%87%E5%A4%A9%E4%BF%AE%E9%81%93%E9%99%A2/data=!4m2!3m1!1s0x60189543faf0a0a1:0x4b81db236a42125e,
カトリック秩父教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%A7%A9%E7%88%B6%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601ec97e6454c201:0x642904566ddb56cc,
イエズス会日本殉教者修道院,,https://www.google.com/maps/place/%E3%82%A4%E3%82%A8%E3%82%BA%E3%82%B9%E4%BC%9A%E6%97%A5%E6%9C%AC%E6%AE%89%E6%95%99%E8%80%85%E4%BF%AE%E9%81%93%E9%99%A2/data=!4m2!3m1!1s0x60184428ab042d21:0x37d87a89b2a117f2,
カトリック教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60184e3531cab403:0x9e9a92fbc4db7b2e,
シャルトル聖パウロ修道女会ナザレト修道院,,https://www.google.com/maps/place/%E3%82%B7%E3%83%A3%E3%83%AB%E3%83%88%E3%83%AB%E8%81%96%E3%83%91%E3%82%A6%E3%83%AD%E4%BF%AE%E9%81%93%E5%A5%B3%E4%BC%9A%E3%83%8A%E3%82%B6%E3%83%AC%E3%83%88%E4%BF%AE%E9%81%93%E9%99%A2/data=!4m2!3m1!1s0x60184efeb3eab351:0xd9b6d7e6721db9d2,
聖ヴィンセンシオ・ア・パウロ会,,https://www.google.com/maps/place/%E8%81%96%E3%83%B4%E3%82%A3%E3%83%B3%E3%82%BB%E3%83%B3%E3%82%B7%E3%82%AA%E3%83%BB%E3%82%A2%E3%83%BB%E3%83%91%E3%82%A6%E3%83%AD%E4%BC%9A/data=!4m2!3m1!1s0x6018f56b33130771:0x94bf3eb9108a11d4,
カトリック聖心侍女修道会五反田第一修道院,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%81%96%E5%BF%83%E4%BE%8D%E5%A5%B3%E4%BF%AE%E9%81%93%E4%BC%9A%E4%BA%94%E5%8F%8D%E7%94%B0%E7%AC%AC%E4%B8%80%E4%BF%AE%E9%81%93%E9%99%A2/data=!4m2!3m1!1s0x60188af8e1a604f1:0x9fdc89791ae143de,
カトリツク聖フランシスコ修道会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%84%E3%82%AF%E8%81%96%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B7%E3%82%B9%E3%82%B3%E4%BF%AE%E9%81%93%E4%BC%9A/data=!4m2!3m1!1s0x6018f514b8302ef3:0xc0f73c99bb1594c4,
カトリック高輪教会 クリプタ高輪,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%AB%98%E8%BC%AA%E6%95%99%E4%BC%9A+%E3%82%AF%E3%83%AA%E3%83%97%E3%82%BF%E9%AB%98%E8%BC%AA/data=!4m2!3m1!1s0x60188a562e5fc921:0x2ee088fcb5cbd255,
カトリック蒲田教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%92%B2%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601860673f5928f7:0xe1544248e40bf14b,
カトリック高輪教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%AB%98%E8%BC%AA%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60188a562e5fc921:0x757a5108dbf60363,
カトリック調布教会・サレジオグランド,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%AA%BF%E5%B8%83%E6%95%99%E4%BC%9A%E3%83%BB%E3%82%B5%E3%83%AC%E3%82%B8%E3%82%AA%E3%82%B0%E3%83%A9%E3%83%B3%E3%83%89/data=!4m2!3m1!1s0x6018f01a164fec73:0xdc28441ccf8cf7d1,
聖マリア修道女会,,https://www.google.com/maps/place/%E8%81%96%E3%83%9E%E3%83%AA%E3%82%A2%E4%BF%AE%E9%81%93%E5%A5%B3%E4%BC%9A/data=!4m2!3m1!1s0x6018f30024ad7999:0x37000b56a77f33ab,
小平サレジオ修道院,,https://www.google.com/maps/place/%E5%B0%8F%E5%B9%B3%E3%82%B5%E3%83%AC%E3%82%B8%E3%82%AA%E4%BF%AE%E9%81%93%E9%99%A2/data=!4m2!3m1!1s0x6018e5cc680daf87:0xea18571baf8747f4,
カトリック師イエズス修道女会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B8%AB%E3%82%A4%E3%82%A8%E3%82%BA%E3%82%B9%E4%BF%AE%E9%81%93%E5%A5%B3%E4%BC%9A/data=!4m2!3m1!1s0x60191f5aaccf2d9f:0x8fff503361a0a1bc,
カトリック豊田教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%B1%8A%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018e21198743241:0xc3f6e3d4ff950dbb,
カトリック泉町分教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%B3%89%E7%94%BA%E5%88%86%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191edc583c5e67:0x91426df41e373733,
カトリック板橋教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%9D%BF%E6%A9%8B%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601892b0ce8360b9:0x213863c0dd2c944b,
田園調布教会,,https://www.google.com/maps/place/%E7%94%B0%E5%9C%92%E8%AA%BF%E5%B8%83%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f56b33130771:0x8cdd9f3fd21c5bc0,
カトリック府中教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%BA%9C%E4%B8%AD%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018e4f90b31aa85:0xdc69285659df3cb4,
カトリック調布教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%AA%BF%E5%B8%83%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f01a02346229:0x89a73a1bcc3cc7a2,
カトリック中原教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%AD%E5%8E%9F%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f579331c6a5d:0xe8335ee78311406,
カトリック目黒教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%9B%AE%E9%BB%92%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60188b1e9462bf49:0x7980c3e621fb23ae,
カトリック立川教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%AB%8B%E5%B7%9D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018e17d218a3945:0xef38568419edeb47,
カトリック八王子教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%85%AB%E7%8E%8B%E5%AD%90%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191e797b6a2c55:0x83fdecee08727877,
カトリック大島教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%A4%A7%E5%B3%B6%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6017789c86c64809:0x8b35030854489d96,
カトリック保良教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%BF%9D%E8%89%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34f459a5a7198fbf:0xfe8e253389989fc,
カトリック伊野田教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%BC%8A%E9%87%8E%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x345fe5d3a0d3c3bd:0x6b3ca6f1b0b9c9d1,
カトリック南静園教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%8D%97%E9%9D%99%E5%9C%92%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34f451f55d483b35:0x8e6f10ff391b3f0b,
カトリック宮古島平良教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%AE%AE%E5%8F%A4%E5%B3%B6%E5%B9%B3%E8%89%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34f4538a4f54a5af:0x1fe4923e80808d7f,
カトリック石垣教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%9F%B3%E5%9E%A3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34600aa8c60fffff:0xa6cf54227be7ed3b,
カトリック具志頭教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%85%B7%E5%BF%97%E9%A0%AD%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e56f6028139a9b:0x6f53e7ffa8100b03,
聖クララ修道院,,https://www.google.com/maps/place/%E8%81%96%E3%82%AF%E3%83%A9%E3%83%A9%E4%BF%AE%E9%81%93%E9%99%A2/data=!4m2!3m1!1s0x34e56e9c9c320425:0x7b37a58f715b20a9,
Kainan Catholic church,,https://www.google.com/maps/place/Kainan+Catholic+church/data=!4m2!3m1!1s0x34e56973f68f77ff:0xf4b1e259b3ae6ff9,
聖マリアの汚れなき御心のフランシスコ姉妹会 安里修道院,,https://www.google.com/maps/place/%E8%81%96%E3%83%9E%E3%83%AA%E3%82%A2%E3%81%AE%E6%B1%9A%E3%82%8C%E3%81%AA%E3%81%8D%E5%BE%A1%E5%BF%83%E3%81%AE%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B7%E3%82%B9%E3%82%B3%E5%A7%89%E5%A6%B9%E4%BC%9A+%E5%AE%89%E9%87%8C%E4%BF%AE%E9%81%93%E9%99%A2/data=!4m2!3m1!1s0x34e56961f1c1120d:0xdc13814c8f8b287b,
カトリック大里教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%A4%A7%E9%87%8C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e56e93c6795555:0xffa8792fb75ca325,
カトリック開南教会司教座聖堂,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%96%8B%E5%8D%97%E6%95%99%E4%BC%9A%E5%8F%B8%E6%95%99%E5%BA%A7%E8%81%96%E5%A0%82/data=!4m2!3m1!1s0x34e56973f437110f:0xc7024937e7315351,
カプチン・フランシスコ修道会 聖フランシスコ修道院,,https://www.google.com/maps/place/%E3%82%AB%E3%83%97%E3%83%81%E3%83%B3%E3%83%BB%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B7%E3%82%B9%E3%82%B3%E4%BF%AE%E9%81%93%E4%BC%9A+%E8%81%96%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B7%E3%82%B9%E3%82%B3%E4%BF%AE%E9%81%93%E9%99%A2/data=!4m2!3m1!1s0x34e569aa1957adb1:0xb682249be55419c2,
カトリック首里教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%A6%96%E9%87%8C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e569551a625a69:0xbd12b7db891e15ee,
カトリック開南教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%96%8B%E5%8D%97%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e56973f439ccf3:0xf3fa528724d018ff,
カトリック小禄教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B0%8F%E7%A6%84%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e569aa1957adb1:0x693762b0d1330d56,
カトリック与那原教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%8E%E9%82%A3%E5%8E%9F%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e56e9c9d14b447:0x8aff5616b13ff62f,
カトリック安里教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%AE%89%E9%87%8C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e56961fa21bda7:0xfc376395a07f0712,
聖ドミニコ宣教修道女会,,https://www.google.com/maps/place/%E8%81%96%E3%83%89%E3%83%9F%E3%83%8B%E3%82%B3%E5%AE%A3%E6%95%99%E4%BF%AE%E9%81%93%E5%A5%B3%E4%BC%9A/data=!4m2!3m1!1s0x34e56c93459d8f19:0x3424663e5e7ec969,
幼きイエズス修道会,,https://www.google.com/maps/place/%E5%B9%BC%E3%81%8D%E3%82%A4%E3%82%A8%E3%82%BA%E3%82%B9%E4%BF%AE%E9%81%93%E4%BC%9A/data=!4m2!3m1!1s0x34e50de8c50181eb:0x93abf1cc61c5a906,
カトリック泡瀬教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%B3%A1%E7%80%AC%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e50de8c6ac0167:0xc00bf85aaa6e557c,
カトリック真栄原教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%9C%9F%E6%A0%84%E5%8E%9F%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e56c934c64ba5b:0x463bcb3738eaebb6,
普天間カトリック教会,,https://www.google.com/maps/place/%E6%99%AE%E5%A4%A9%E9%96%93%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e512c5c190013b:0x60adb847397f6b4c,
カトリック具志川教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%85%B7%E5%BF%97%E5%B7%9D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e50ef7d094d59d:0x39c3720733586cbe,
カトリック読谷教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%AA%AD%E8%B0%B7%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e5114a13c8bd79:0x60095804a65cfe87,
カトリックコザ教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E3%82%B3%E3%82%B6%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e512061dc9feb1:0x3cd9fa22e6c349ef,
カトリック石川教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%9F%B3%E5%B7%9D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e50ff6d4e107c1:0x564753475ac50407,
カトリック教会黙想の家,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%95%99%E4%BC%9A%E9%BB%99%E6%83%B3%E3%81%AE%E5%AE%B6/data=!4m2!3m1!1s0x34e5019dee7ea7cb:0x45b35b3ef8c299f9,
ノートルダム教育修道女会,,https://www.google.com/maps/place/%E3%83%8E%E3%83%BC%E3%83%88%E3%83%AB%E3%83%80%E3%83%A0%E6%95%99%E8%82%B2%E4%BF%AE%E9%81%93%E5%A5%B3%E4%BC%9A/data=!4m2!3m1!1s0x34e4558b7aa30029:0x565db49093114f2d,
カトリック名護教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%90%8D%E8%AD%B7%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e4558b7aafbd69:0x7734f03ebe09b0a7,
カトリック愛楽園教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%84%9B%E6%A5%BD%E5%9C%92%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e45782e3335b5f:0x34113a2f21ca9926,
カトリック和泊教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%92%8C%E6%B3%8A%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e16278c56505cf:0xb649c7ad4ba42a86,
カトリック平土野教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B9%B3%E5%9C%9F%E9%87%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e193676e2a5b65:0x746a8688e560f436,
カトリック山教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B1%B1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e1ea45eb86998f:0xe43c94a586d13133,
カトリック下久志教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%8B%E4%B9%85%E5%BF%97%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e1bff62522c97b:0xd2bc3c8a06ad8f38,
カトリック岡前教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B2%A1%E5%89%8D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e1eca8a86120f7:0x1eae7cde64d93317,
カトリック池間教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%B1%A0%E9%96%93%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e1c000e799e3c1:0xb1f26d04c8255248,
カトリック花徳教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%8A%B1%E5%BE%B3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e1eac433918305:0x1a289ad02523b8cd,
カトリック母間教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%AF%8D%E9%96%93%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e1eaae22f74a13:0xfca0b0021084207b,
カトリック亀津教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%BA%80%E6%B4%A5%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e1be6fa787df97:0x1498524d79b012e,
カトリック轟木教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%BD%9F%E6%9C%A8%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e1eb253c824767:0x1da5e95eaf92a82f,
カトリック面縄教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%9D%A2%E7%B8%84%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e197c079a6e615:0x93dd2fb41280840,
カトリック西阿室教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%A5%BF%E9%98%BF%E5%AE%A4%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351e29492001f447:0xd98919c7ae2a5b36,
カトリック古仁屋教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%8F%A4%E4%BB%81%E5%B1%8B%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351e2d485d73d8c3:0xed792752b6a01f5d,
カトリック奄美大島地区長館,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%A5%84%E7%BE%8E%E5%A4%A7%E5%B3%B6%E5%9C%B0%E5%8C%BA%E9%95%B7%E9%A4%A8/data=!4m2!3m1!1s0x351fba7c0b26a75b:0xc2020d5795f68c0c,
カトリック根瀬部集会所,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%A0%B9%E7%80%AC%E9%83%A8%E9%9B%86%E4%BC%9A%E6%89%80/data=!4m2!3m1!1s0x351fb117ee69ce79:0xaaa9c5925ea9db51,
カトリックコンベンツアル修道院,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E3%82%B3%E3%83%B3%E3%83%99%E3%83%B3%E3%83%84%E3%82%A2%E3%83%AB%E4%BF%AE%E9%81%93%E9%99%A2/data=!4m2!3m1!1s0x351fba650992d4ad:0xe572c0165f0b8391,
カトリック大和教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%A4%A7%E5%92%8C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351fb418f8572a33:0x448afa2e01795ff0,
カトリック知名瀬教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%9F%A5%E5%90%8D%E7%80%AC%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351fb0e13d9661c1:0x61fa094d151b11e2,
カトリック大棚教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%A4%A7%E6%A3%9A%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351fb4f989593385:0x1129be3042758ce9,
カトリック山間教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B1%B1%E9%96%93%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351fc9711a7115ff:0x12e0b48987fd5dcd,
カトリック小宿教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B0%8F%E5%AE%BF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351fb05d8d7a15c3:0x287d1e42c89b989a,
カトリック小湊教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B0%8F%E6%B9%8A%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351fb9791842ffab:0x14a7f87681ea4987,
カトリック戸円教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%88%B8%E5%86%86%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351fb52fa0c904d7:0x42c0411895fb509b,
カトリック西仲勝教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%A5%BF%E4%BB%B2%E5%8B%9D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351fb99291579999:0xf4885fbd28116af7,
カトリック喜瀬教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%96%9C%E7%80%AC%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351f98a1cdd20b9b:0xddc47a3a16655427,
カトリック和光園教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%92%8C%E5%85%89%E5%9C%92%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351fbaef604a60bd:0x1fefa53682d83a47,
カトリック赤木名教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%B5%A4%E6%9C%A8%E5%90%8D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351f9f158e4c4775:0x79b25e31c3cde06e,
カトリック龍郷教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%BE%8D%E9%83%B7%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351fa3d1e5149e69:0xfc386723ddcac9ff,
カトリック大勝教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%A4%A7%E5%8B%9D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351fa34efa8dc291:0xd45cb964fc737376,
カトリック手花部教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%89%8B%E8%8A%B1%E9%83%A8%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351f9f4a1981954f:0x2e23d0c903cd3509,
カトリック赤尾木教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%B5%A4%E5%B0%BE%E6%9C%A8%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351fa258b0d420e7:0xa6ce375223a259f9,
カトリック古田町教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%8F%A4%E7%94%B0%E7%94%BA%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351fba65a001d3a5:0xed00f591f7002e5e,
