タイトル,メモ,URL,コメント
玉穂キリスト集会,,https://www.google.com/maps/place/%E7%8E%89%E7%A9%82%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E9%9B%86%E4%BC%9A/data=!4m2!3m1!1s0x601bf0b9b0cb35ab:0x10225b0c2b70d906,
昭和町キリスト教会,,https://www.google.com/maps/place/%E6%98%AD%E5%92%8C%E7%94%BA%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf0cfd251df9f:0xdcd5475ef145367b,
日本キリスト改革派山梨栄光教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%94%B9%E9%9D%A9%E6%B4%BE%E5%B1%B1%E6%A2%A8%E6%A0%84%E5%85%89%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf7d7dba1bfbb:0x28e32f1d633912e9,
甲府キリスト福音教会,,https://www.google.com/maps/place/%E7%94%B2%E5%BA%9C%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E7%A6%8F%E9%9F%B3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf8317d6512cf:0xb3c0aca9ae97dcdd,
ハレルヤバプテスト教会,,https://www.google.com/maps/place/%E3%83%8F%E3%83%AC%E3%83%AB%E3%83%A4%E3%83%90%E3%83%97%E3%83%86%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf5f5cb42cba7:0xdecf111f107ff250,
日本基督教団 甲府中央教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3+%E7%94%B2%E5%BA%9C%E4%B8%AD%E5%A4%AE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf9cf57fed711:0xf86d34d6050f99b4,
石和教会,,https://www.google.com/maps/place/%E7%9F%B3%E5%92%8C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bfbf13c1b0477:0x22c7c5680ee19758,
山梨希望キリスト教会,,https://www.google.com/maps/place/%E5%B1%B1%E6%A2%A8%E5%B8%8C%E6%9C%9B%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf7c603de7e17:0x8295e1a4ad43f7b1,
甲府聖オーガスチン教会,,https://www.google.com/maps/place/%E7%94%B2%E5%BA%9C%E8%81%96%E3%82%AA%E3%83%BC%E3%82%AC%E3%82%B9%E3%83%81%E3%83%B3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf832231ab117:0xb855ac600b2627e4,
市川教会,,https://www.google.com/maps/place/%E5%B8%82%E5%B7%9D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf1a2680bb437:0x9bc418c984915f89,
日本福音ルーテル甲府教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E7%A6%8F%E9%9F%B3%E3%83%AB%E3%83%BC%E3%83%86%E3%83%AB%E7%94%B2%E5%BA%9C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf9eac5c193bb:0xee8ecbde3f828301,
甲府キリスト教会,,https://www.google.com/maps/place/%E7%94%B2%E5%BA%9C%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf9d2935fbd47:0x719cfc760e0eef9,
インマヌエル甲府キリスト教会,,https://www.google.com/maps/place/%E3%82%A4%E3%83%B3%E3%83%9E%E3%83%8C%E3%82%A8%E3%83%AB%E7%94%B2%E5%BA%9C%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf9c094eb665d:0x33bc286e66c589c4,
山梨バプテスト教会,,https://www.google.com/maps/place/%E5%B1%B1%E6%A2%A8%E3%83%90%E3%83%97%E3%83%86%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf82de0360757:0x323553375b68e9b1,
日本基督教団 山梨教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3+%E5%B1%B1%E6%A2%A8%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf9e019ff65bf:0x5954ab661ac1fa7b,
甲府聖書バプテスト教会 KOFU BIBLE BAPTIST CHURCH,,https://www.google.com/maps/place/%E7%94%B2%E5%BA%9C%E8%81%96%E6%9B%B8%E3%83%90%E3%83%97%E3%83%86%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A+KOFU+BIBLE+BAPTIST+CHURCH/data=!4m2!3m1!1s0x601bf9604d7418cd:0x7e2e36d78023db45,
日本基督教団南甲府教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3%E5%8D%97%E7%94%B2%E5%BA%9C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf9f2b1914709:0xb9262362df26deb2,
甲府めぐみキリスト教会,,https://www.google.com/maps/place/%E7%94%B2%E5%BA%9C%E3%82%81%E3%81%90%E3%81%BF%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf766ad42b31f:0x19ded9ea172a674a,
宗教法人山梨中央教会,,https://www.google.com/maps/place/%E5%AE%97%E6%95%99%E6%B3%95%E4%BA%BA%E5%B1%B1%E6%A2%A8%E4%B8%AD%E5%A4%AE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf79c2bc20acb:0xe01508d0cdd979ac,
日本基督教団愛宕町教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3%E6%84%9B%E5%AE%95%E7%94%BA%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf9cc1462192d:0xc5deec7aedaa3690,
日本基督教団甲府教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3%E7%94%B2%E5%BA%9C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bf9d04f7ad6e5:0xe5ba0d1575357c81,
日本基督教団勝沼教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3%E5%8B%9D%E6%B2%BC%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601957cd5c4c9e6b:0x4d231826f23c0592,
日本基督教団日下部教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3%E6%97%A5%E4%B8%8B%E9%83%A8%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601bfe7bba290bfb:0x505ce8aec3347312,
上野原キリストの教会,,https://www.google.com/maps/place/%E4%B8%8A%E9%87%8E%E5%8E%9F%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E3%81%AE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601915f118069b01:0xa877069d7edbbfa,
大月福音キリスト教会,,https://www.google.com/maps/place/%E5%A4%A7%E6%9C%88%E7%A6%8F%E9%9F%B3%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019403319677875:0x8340eb9f3cb7f715,
二宮山西キリスト教会,,https://www.google.com/maps/place/%E4%BA%8C%E5%AE%AE%E5%B1%B1%E8%A5%BF%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019af000ddd987f:0xce09dd1c0dc1a23f,
渋沢教会,,https://www.google.com/maps/place/%E6%B8%8B%E6%B2%A2%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019a78b558cb983:0x734ad806318a0cf,
中井町友愛キリスト教会,,https://www.google.com/maps/place/%E4%B8%AD%E4%BA%95%E7%94%BA%E5%8F%8B%E6%84%9B%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019a8e6e8c0abf1:0xd8a5984a54f81cb0,
茅ヶ崎聖契キリスト教会,,https://www.google.com/maps/place/%E8%8C%85%E3%83%B6%E5%B4%8E%E8%81%96%E5%A5%91%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60185274b369f17f:0x9f8eece2b2132800,
Agape Community Church,,https://www.google.com/maps/place/Agape+Community+Church/data=!4m2!3m1!1s0x601901ddee241f6d:0xe1c0bf88d61e16d3,
厚木国際バプテスト教会,,https://www.google.com/maps/place/%E5%8E%9A%E6%9C%A8%E5%9B%BD%E9%9A%9B%E3%83%90%E3%83%97%E3%83%86%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019aa93a42475b1:0xfacac317023bce48,
大和リバイバルチャーチ,,https://www.google.com/maps/place/%E5%A4%A7%E5%92%8C%E3%83%AA%E3%83%90%E3%82%A4%E3%83%90%E3%83%AB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x601856b7e08b3bed:0x813dfa1ff87821a9,
伊勢原ガーデンチャペル,,https://www.google.com/maps/place/%E4%BC%8A%E5%8B%A2%E5%8E%9F%E3%82%AC%E3%83%BC%E3%83%87%E3%83%B3%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB/data=!4m2!3m1!1s0x6019abba7ff7a0a7:0x959bf0afc4b937c4,
純福音東京教会 藤沢支聖殿,,https://www.google.com/maps/place/%E7%B4%94%E7%A6%8F%E9%9F%B3%E6%9D%B1%E4%BA%AC%E6%95%99%E4%BC%9A+%E8%97%A4%E6%B2%A2%E6%94%AF%E8%81%96%E6%AE%BF/data=!4m2!3m1!1s0x601851e509cca613:0x32858e6d6f20e5da,
デリバラーチャーチ,,https://www.google.com/maps/place/%E3%83%87%E3%83%AA%E3%83%90%E3%83%A9%E3%83%BC%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x6019abfc27ff03df:0xc645fb6049f7c178,
伊勢原聖書キリスト教会,,https://www.google.com/maps/place/%E4%BC%8A%E5%8B%A2%E5%8E%9F%E8%81%96%E6%9B%B8%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019aa47e18c3f0f:0x19060d0a5fff967,
山王原キリストの教会,,https://www.google.com/maps/place/%E5%B1%B1%E7%8E%8B%E5%8E%9F%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E3%81%AE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019aa1b9760164f:0x3ffaef58328c28c5,
伊勢原キリスト教会,,https://www.google.com/maps/place/%E4%BC%8A%E5%8B%A2%E5%8E%9F%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019aa6f305e10a9:0xa3f838c6836d5679,
いずみ教会,,https://www.google.com/maps/place/%E3%81%84%E3%81%9A%E3%81%BF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601850da8531a921:0xc8df29e53c1abd7a,
高森キリスト教会,,https://www.google.com/maps/place/%E9%AB%98%E6%A3%AE%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019aaf71a701855:0x42fc99a00e0a5013,
日本キリスト改革派厚木教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%94%B9%E9%9D%A9%E6%B4%BE%E5%8E%9A%E6%9C%A8%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019aaee584dadd1:0x34474bbc3bb8b3ce,
厚木希望キリスト教会,,https://www.google.com/maps/place/%E5%8E%9A%E6%9C%A8%E5%B8%8C%E6%9C%9B%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019aaacec0aa11f:0x8238ca9ffe442dbe,
厚木バプテスト教会,,https://www.google.com/maps/place/%E5%8E%9A%E6%9C%A8%E3%83%90%E3%83%97%E3%83%86%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018554c47328d93:0xb633fe5165f0bc8d,
聖イエス会平和教会,,https://www.google.com/maps/place/%E8%81%96%E3%82%A4%E3%82%A8%E3%82%B9%E4%BC%9A%E5%B9%B3%E5%92%8C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019aab49cbaaf23:0xc41934280fe67cc8,
Camp Zama Chapel,,https://www.google.com/maps/place/Camp+Zama+Chapel/data=!4m2!3m1!1s0x6018ff084863bc0b:0xccf3ccec10a5a500,
Lighthouse Baptist Church,,https://www.google.com/maps/place/Lighthouse+Baptist+Church/data=!4m2!3m1!1s0x6018f8ae38105a09:0x589a71e390612fd0,
ニュー・ハーベスト・チャーチ(キリスト教会),,https://www.google.com/maps/place/%E3%83%8B%E3%83%A5%E3%83%BC%E3%83%BB%E3%83%8F%E3%83%BC%E3%83%99%E3%82%B9%E3%83%88%E3%83%BB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81(%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A)/data=!4m2!3m1!1s0x6018ff0735ed2f23:0x4c75f75a372c891a,
イエス福音教団綾瀬教会,,https://www.google.com/maps/place/%E3%82%A4%E3%82%A8%E3%82%B9%E7%A6%8F%E9%9F%B3%E6%95%99%E5%9B%A3%E7%B6%BE%E7%80%AC%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018558e8fd592ff:0x966d572a96953431,
恵みバプテスト教会,,https://www.google.com/maps/place/%E6%81%B5%E3%81%BF%E3%83%90%E3%83%97%E3%83%86%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018fefa5f099099:0xf80b74590d02a77e,
相模原グレースチャペルＥＬＩ,,https://www.google.com/maps/place/%E7%9B%B8%E6%A8%A1%E5%8E%9F%E3%82%B0%E3%83%AC%E3%83%BC%E3%82%B9%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB%EF%BC%A5%EF%BC%AC%EF%BC%A9/data=!4m2!3m1!1s0x6018fe76948e7ff3:0x6857ea3ca8288270,
フルゴスペル相模原教会 (純福音相模原教会),,https://www.google.com/maps/place/%E3%83%95%E3%83%AB%E3%82%B4%E3%82%B9%E3%83%9A%E3%83%AB%E7%9B%B8%E6%A8%A1%E5%8E%9F%E6%95%99%E4%BC%9A+(%E7%B4%94%E7%A6%8F%E9%9F%B3%E7%9B%B8%E6%A8%A1%E5%8E%9F%E6%95%99%E4%BC%9A)/data=!4m2!3m1!1s0x6018fd44688bceb9:0x8878b536dede44e6,
日本キリスト教団愛川伝道所,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E6%84%9B%E5%B7%9D%E4%BC%9D%E9%81%93%E6%89%80/data=!4m2!3m1!1s0x6019018786551181:0x873d330753b73606,
半原教会,,https://www.google.com/maps/place/%E5%8D%8A%E5%8E%9F%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601904b92321c5ed:0xd06084930512f94c,
アガペー八王子チャペル,,https://www.google.com/maps/place/%E3%82%A2%E3%82%AC%E3%83%9A%E3%83%BC%E5%85%AB%E7%8E%8B%E5%AD%90%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB/data=!4m2!3m1!1s0x60191d85cb0f14fd:0x96558d1c30ad62fc,
日本ホーリネス教団相模原キリスト教会宣教センター,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%83%9B%E3%83%BC%E3%83%AA%E3%83%8D%E3%82%B9%E6%95%99%E5%9B%A3%E7%9B%B8%E6%A8%A1%E5%8E%9F%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A%E5%AE%A3%E6%95%99%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC/data=!4m2!3m1!1s0x601902a0969c0001:0x6516365b6bb710da,
聖イエス会エゼキエル教会,,https://www.google.com/maps/place/%E8%81%96%E3%82%A4%E3%82%A8%E3%82%B9%E4%BC%9A%E3%82%A8%E3%82%BC%E3%82%AD%E3%82%A8%E3%83%AB%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191de8043f0d73:0x33ebbe20f8eac7ea,
津久井みのり教会,,https://www.google.com/maps/place/%E6%B4%A5%E4%B9%85%E4%BA%95%E3%81%BF%E3%81%AE%E3%82%8A%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191a508d3bf8ef:0x6c6a63f41fed9a19,
フルゴスペル八王子教会,,https://www.google.com/maps/place/%E3%83%95%E3%83%AB%E3%82%B4%E3%82%B9%E3%83%9A%E3%83%AB%E5%85%AB%E7%8E%8B%E5%AD%90%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191e86484a3973:0x8ed3d61f7219da4d,
アッセンブリー・東浅川キリスト教会,,https://www.google.com/maps/place/%E3%82%A2%E3%83%83%E3%82%BB%E3%83%B3%E3%83%96%E3%83%AA%E3%83%BC%E3%83%BB%E6%9D%B1%E6%B5%85%E5%B7%9D%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191ea585c6dddf:0x8cdf4579c1cb3f69,
めじろ台シオンチャペル,,https://www.google.com/maps/place/%E3%82%81%E3%81%98%E3%82%8D%E5%8F%B0%E3%82%B7%E3%82%AA%E3%83%B3%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB/data=!4m2!3m1!1s0x60191ea00c7573e7:0x46707c26f6b34ff4,
豊田キリスト教会,,https://www.google.com/maps/place/%E8%B1%8A%E7%94%B0%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018e26c5f0b4afd:0x370a1a33d8e58ec3,
日本基督教団 めじろ台教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3+%E3%82%81%E3%81%98%E3%82%8D%E5%8F%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191c236d50a7c5:0x444f8b02ccc3cc2a,
アッセンブリー教団八王子シャロン教会,,https://www.google.com/maps/place/%E3%82%A2%E3%83%83%E3%82%BB%E3%83%B3%E3%83%96%E3%83%AA%E3%83%BC%E6%95%99%E5%9B%A3%E5%85%AB%E7%8E%8B%E5%AD%90%E3%82%B7%E3%83%A3%E3%83%AD%E3%83%B3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191e9741a56173:0x24f0cbbae15af8cb,
基督教大韓監理会八王子栄光教会,,https://www.google.com/maps/place/%E5%9F%BA%E7%9D%A3%E6%95%99%E5%A4%A7%E9%9F%93%E7%9B%A3%E7%90%86%E4%BC%9A%E5%85%AB%E7%8E%8B%E5%AD%90%E6%A0%84%E5%85%89%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191dc4bec12dd3:0x45198a65bb26a169,
津久井キリスト栄光教会,,https://www.google.com/maps/place/%E6%B4%A5%E4%B9%85%E4%BA%95%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%A0%84%E5%85%89%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191b14ced0f96f:0x475b51c58eaafba6,
北野キリスト教会八王子チャペル,,https://www.google.com/maps/place/%E5%8C%97%E9%87%8E%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A%E5%85%AB%E7%8E%8B%E5%AD%90%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB/data=!4m2!3m1!1s0x60191dde5386e257:0x624cd5fcd0ac3437,
片倉キリストの教会,,https://www.google.com/maps/place/%E7%89%87%E5%80%89%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E3%81%AE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191dbdd8758623:0x6deefae09ecb9318,
旭が丘キリスト教会,,https://www.google.com/maps/place/%E6%97%AD%E3%81%8C%E4%B8%98%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018e2735cfed355:0xb2e3a32b63f7556e,
インマヌエル八王子キリスト教会,,https://www.google.com/maps/place/%E3%82%A4%E3%83%B3%E3%83%9E%E3%83%8C%E3%82%A8%E3%83%AB%E5%85%AB%E7%8E%8B%E5%AD%90%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191dec6c1da7b1:0xeb1119f94611a743,
めじろ台キリストの教会,,https://www.google.com/maps/place/%E3%82%81%E3%81%98%E3%82%8D%E5%8F%B0%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E3%81%AE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191c189a54af65:0xba1c225f349fe921,
八王子キリスト福音教会,,https://www.google.com/maps/place/%E5%85%AB%E7%8E%8B%E5%AD%90%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E7%A6%8F%E9%9F%B3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191e7ecfe17441:0xb913c5b7941f36d,
日本基督教団八王子栄光教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3%E5%85%AB%E7%8E%8B%E5%AD%90%E6%A0%84%E5%85%89%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191dc4bec12dd3:0xf75130f9f40140b3,
日本基督教団橋本教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3%E6%A9%8B%E6%9C%AC%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191d495604f837:0x4aa546cf513ee7bc,
キリスト聖協団八王子教会,,https://www.google.com/maps/place/%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E8%81%96%E5%8D%94%E5%9B%A3%E5%85%AB%E7%8E%8B%E5%AD%90%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191e89381dfb87:0x5eabc6cc83693cdd,
八王子ルーテル教会,,https://www.google.com/maps/place/%E5%85%AB%E7%8E%8B%E5%AD%90%E3%83%AB%E3%83%BC%E3%83%86%E3%83%AB%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191de27d6f099b:0x1517d6dfc983848a,
日本キリスト教団ロゴス教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E3%83%AD%E3%82%B4%E3%82%B9%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191c318c2dc82f:0x4d88a23acb519a11,
日本ホーリネス教団八王子キリスト教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%83%9B%E3%83%BC%E3%83%AA%E3%83%8D%E3%82%B9%E6%95%99%E5%9B%A3%E5%85%AB%E7%8E%8B%E5%AD%90%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191ea21b65669d:0xba1de889af8806f0,
八王子復活教会・日本聖公会,,https://www.google.com/maps/place/%E5%85%AB%E7%8E%8B%E5%AD%90%E5%BE%A9%E6%B4%BB%E6%95%99%E4%BC%9A%E3%83%BB%E6%97%A5%E6%9C%AC%E8%81%96%E5%85%AC%E4%BC%9A/data=!4m2!3m1!1s0x60191ddf4513cc79:0x41d5665310b879ba,
セブンスデー・アドベンチスト教団八王子キリスト教会,,https://www.google.com/maps/place/%E3%82%BB%E3%83%96%E3%83%B3%E3%82%B9%E3%83%87%E3%83%BC%E3%83%BB%E3%82%A2%E3%83%89%E3%83%99%E3%83%B3%E3%83%81%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E5%85%AB%E7%8E%8B%E5%AD%90%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191dcffcb29d15:0xc575ee68993eca6f,
日本キリスト教団八王子教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E5%85%AB%E7%8E%8B%E5%AD%90%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191e78b35c54af:0xafbd9dcec6fa149c,
ウエスレー・チャペル,,https://www.google.com/maps/place/%E3%82%A6%E3%82%A8%E3%82%B9%E3%83%AC%E3%83%BC%E3%83%BB%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB/data=!4m2!3m1!1s0x6018fdb20c72934d:0x6b89b140f93d31a2,
Church Of God Sagamihara,,https://www.google.com/maps/place/Church+Of+God+Sagamihara/data=!4m2!3m1!1s0x6019029cdd8c18db:0x90cb0fd880e582d,
相模原キリスト集会,,https://www.google.com/maps/place/%E7%9B%B8%E6%A8%A1%E5%8E%9F%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E9%9B%86%E4%BC%9A/data=!4m2!3m1!1s0x6018fd7f9c59c2c5:0xd057f3a5a8da2a39,
青葉キリスト教会,,https://www.google.com/maps/place/%E9%9D%92%E8%91%89%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018fdbf7535edcb:0x790e136d21a59e9d,
日本キリスト教会恵泉伝道所,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A%E6%81%B5%E6%B3%89%E4%BC%9D%E9%81%93%E6%89%80/data=!4m2!3m1!1s0x6019032266466091:0x3ad190c304f67d57,
橋本キリスト教会,,https://www.google.com/maps/place/%E6%A9%8B%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191ceb79f5c7f5:0xaaaedfff68ddfd66,
単立キリストグレース教会相模原チャペル,,https://www.google.com/maps/place/%E5%8D%98%E7%AB%8B%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E3%82%B0%E3%83%AC%E3%83%BC%E3%82%B9%E6%95%99%E4%BC%9A%E7%9B%B8%E6%A8%A1%E5%8E%9F%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB/data=!4m2!3m1!1s0x6019029fb6e50001:0x57116658fe6e73ab,
相模 聖書キリスト教会,,https://www.google.com/maps/place/%E7%9B%B8%E6%A8%A1+%E8%81%96%E6%9B%B8%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018fd989f6adc9b:0xfa1e857c6785f8a2,
上溝 キリスト教会,,https://www.google.com/maps/place/%E4%B8%8A%E6%BA%9D+%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019027dc9185d3d:0x7660a10b10df8d0f,
